feedback_id,created_at,citizen_group_id,lang,dialect_region,topic,sentiment,channel,city,text,split,synthetic
FB-010341,2028-07-16T12:00,CG-00740,ar,Gulf,billing,negative,web,حي العليا,الرسوم في خدمة بلدي غير واضحة,train,True
FB-010342,2028-07-16T15:00,CG-00741,ar,Gulf,digital_services,negative,mobile,الدمام,ظهرت رسالة خطأ عند رفع المستند في خدمات المياه,train,True
FB-010343,2028-07-16T18:00,CG-00742,ar,Gulf,licensing,negative,call_centre,الدمام,أحتاج توضيح المستندات المطلوبة لترخيص رخصتي,train,True
FB-010344,2028-07-16T21:00,CG-00743,en,NA,parks,neutral,chat,Dammam,Irrigation is not working in Tahlia Street park,train,True
FB-010345,2028-07-17T00:00,CG-00744,en,NA,roads,positive,web,Al Narjis,The road leading to Tahlia Street needs urgent maintenance,train,True
FB-010346,2028-07-17T03:00,CG-00745,ar,Gulf,lighting,negative,mobile,شارع التحلية,إنارة الممر لا تعمل عند شارع التحلية,train,True
FB-010347,2028-07-17T06:00,CG-00746,ar,MSA,waste,negative,call_centre,حي الياسمين,تراكمت النفايات قرب الرياض وتسبب رائحة قوية,train,True
FB-010348,2028-07-17T09:00,CG-00747,ar,MSA,water,negative,chat,الدمام,ضغط المياه منخفض جداً في حي الياسمين,validation,True
FB-010349,2028-07-17T12:00,CG-00748,en,NA,billing,neutral,web,King Fahd Road,Incorrect fees were charged on invoice BYN-2025-010348 — very frustrating 😡,validation,True
FB-010350,2028-07-17T15:00,CG-00749,en,NA,digital_services,positive,mobile,Jeddah,The verification code for Maintenance Appointments never reaches my phone,test,True
FB-010351,2028-07-17T18:00,CG-00750,ar,Gulf,licensing,negative,call_centre,الرياض,طلب ترخيص مواعيد الصيانة متوقف عند المراجعة منذ 19 أيام,train,True
FB-010352,2028-07-17T21:00,CG-00751,ar,Gulf,parks,negative,chat,حي الياسمين,الري متوقف في حديقة الرياض,train,True
FB-010353,2028-07-18T00:00,CG-00752,ar,Gulf,roads,negative,web,الدمام,الطريق المؤدي إلى شارع التحلية يحتاج صيانة عاجلة,train,True
FB-010354,2028-07-18T03:00,CG-00753,en,NA,lighting,neutral,mobile,Tahlia Street,The streetlight at Al Olaya has been out for two weeks,train,True
FB-010355,2028-07-18T06:00,CG-00754,en,NA,waste,positive,call_centre,Riyadh,Waste is piling up near Al Yasmin and causing a strong smell  ,train,True
FB-010356,2028-07-18T09:00,CG-00755,ar,Gulf,water,negative,chat,طريق الملك فهد,أنقطاع المياه مستمر في جدة منذ الصباح,train,True
FB-010357,2028-07-18T12:00,CG-00756,ar,MSA,billing,negative,web,شارع التحلية,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-010358,2028-07-18T15:00,CG-00757,ar,MSA,digital_services,negative,mobile,جدة,تطبيق مواعيد الصيانة يتوقف عند تسجيل الدخول,validation,True
FB-010359,2028-07-18T18:00,CG-00758,en,NA,licensing,neutral,call_centre,Jeddah,My My Licence licence request has been under review for 6 days,validation,True
FB-010360,2028-07-18T21:00,CG-00759,en,NA,parks,positive,chat,Al Olaya,The playground equipment at Jeddah needs maintenance,test,True
FB-010361,2028-07-19T00:00,CG-00760,ar,Gulf,roads,negative,web,حي الياسمين,حفرة في الطريق أمام الرياض منذ 8 أيام <PHONE>,train,True
FB-010362,2028-07-19T03:00,CG-00761,ar,Gulf,lighting,negative,mobile,طريق الملك فهد,الشارع مظلم قرب حي الياسمين ونحتاج إصلاح الإنارة 😡,train,True
FB-010363,2028-07-19T06:00,CG-00762,ar,Gulf,waste,negative,call_centre,الدمام,تراكمت النفايات قرب شارع التحلية وتسبب رائحة قوية,train,True
FB-010364,2028-07-19T09:00,CG-00763,en,NA,water,neutral,chat,King Fahd Road,There is a water leak at Al Yasmin; reference BYN-2026-010363,train,True
FB-010365,2028-07-19T12:00,CG-00764,en,NA,billing,positive,web,Riyadh,Incorrect fees were charged on invoice BYN-2025-010364,train,True
FB-010366,2028-07-19T15:00,CG-00765,ar,Gulf,digital_services,negative,mobile,شارع التحلية,تطبيق بلدي يتوقف عند تسجيل الدخول,train,True
FB-010367,2028-07-19T18:00,CG-00766,ar,MSA,licensing,negative,call_centre,جدة,أحتاج توضيح المستندات المطلوبة لترخيص بوابة المرافق,train,True
FB-010368,2028-07-19T21:00,CG-00767,ar,MSA,parks,negative,chat,جدة,ألعاب الأطفال في حديقة حي الياسمين تحتاج صيانة,validation,True
FB-010369,2028-07-20T00:00,CG-00768,en,NA,roads,neutral,web,Tahlia Street,The road leading to Al Olaya needs urgent maintenance,validation,True
FB-010370,2028-07-20T03:00,CG-00769,en,NA,lighting,positive,mobile,Al Narjis,The walkway lights are not working at King Fahd Road,test,True
FB-010371,2028-07-20T06:00,CG-00770,ar,Gulf,waste,negative,call_centre,حي الياسمين,تراكمت النفايات قرب الدمام وتسبب رائحة قوية,train,True
FB-010372,2028-07-20T09:00,CG-00771,ar,Gulf,water,negative,chat,الرياض,يوجد تسرب مياه في حي النرجس والبلاغ رقم BYN-2026-010371,train,True
FB-010373,2028-07-20T12:00,CG-00772,ar,Gulf,billing,negative,web,الدمام,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-010374,2028-07-20T15:00,CG-00773,en,NA,digital_services,neutral,mobile,Al Narjis,The My Licence app crashes during sign-in <NATIONAL_ID>,train,True
FB-010375,2028-07-20T18:00,CG-00774,en,NA,licensing,positive,call_centre,King Fahd Road,REQUEST BYN-2025-010374 HAS NOT CHANGED STATUS — VERY FRUSTRATING 😡,train,True
FB-010376,2028-07-20T21:00,CG-00775,ar,Gulf,parks,negative,chat,شارع التحلية,الري متوقف في حديقة الرياض,train,True
FB-010377,2028-07-21T00:00,CG-00776,ar,MSA,roads,negative,web,طريق الملك فهد,حفرة في الطريق أمام جدة منذ 3 أيام,train,True
FB-010378,2028-07-21T03:00,CG-00777,ar,MSA,lighting,negative,mobile,طريق الملك فهد,عمود الإنارة معطل في الرياض منذ أسبوعين,validation,True
FB-010379,2028-07-21T06:00,CG-00778,en,NA,waste,neutral,call_centre,Tahlia Street,We need an additional waste container at King Fahd Road,validation,True
FB-010380,2028-07-21T09:00,CG-00779,en,NA,water,positive,chat,Dammam,Water has been unavailable in Tahlia Street since this morning,test,True
FB-010381,2028-07-21T12:00,CG-00780,ar,Gulf,billing,negative,web,حي النرجس,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-010382,2028-07-21T15:00,CG-00781,ar,Gulf,digital_services,negative,mobile,حي العليا,ظهرت رسالة خطأ عند رفع المستند في بوابة المرافق,train,True
FB-010383,2028-07-21T18:00,CG-00782,ar,Gulf,licensing,negative,call_centre,حي العليا,لووووسمحت أحتاج توضيح المستندات المطلوبة لترخيص رخصتي,train,True
FB-010384,2028-07-21T21:00,CG-00783,en,NA,parks,neutral,chat,Al Yasmin,The path at Al Narjis is not wheelchair accessible,train,True
FB-010385,2028-07-22T00:00,CG-00784,en,NA,roads,positive,web,Al Narjis,There is a pothole near Riyadh for 11 days,train,True
FB-010386,2028-07-22T03:00,CG-00785,ar,Gulf,lighting,negative,mobile,الدمام,إنارة الممر لا تعمل عند جدة  ,train,True
FB-010387,2028-07-22T06:00,CG-00786,ar,MSA,waste,negative,call_centre,حي النرجس,الحاوية ممتلئة في حي النرجس ولم تُفرغ منذ 13 أيام,train,True
FB-010388,2028-07-22T09:00,CG-00787,ar,MSA,water,negative,chat,الدمام,ضغط المياه منخفض جداً في حي النرجس 😡,validation,True
FB-010389,2028-07-22T12:00,CG-00788,en,NA,billing,neutral,web,Al Yasmin,Incorrect fees were charged on invoice BYN-2025-010388,validation,True
FB-010390,2028-07-22T15:00,CG-00789,en,NA,digital_services,positive,mobile,Jeddah,The Balady app crashes during sign-in,test,True
FB-010391,2028-07-22T18:00,CG-00790,ar,Gulf,licensing,negative,call_centre,حي الياسمين,طلب ترخيص رخصتي متوقف عند المراجعة منذ 17 أيام,train,True
FB-010392,2028-07-22T21:00,CG-00791,ar,Gulf,parks,negative,chat,طريق الملك فهد,الممر في حديقة حي الياسمين غير مناسب للكراسي المتحركة,train,True
FB-010393,2028-07-23T00:00,CG-00792,ar,Gulf,roads,negative,web,حي الياسمين,الطريق المؤدي إلى طريق الملك فهد يحتاج صيانة عاجلة,train,True
FB-010394,2028-07-23T03:00,CG-00793,en,NA,lighting,neutral,mobile,Riyadh,THE STREET IS DARK NEAR KING FAHD ROAD AND THE LIGHTING NEEDS REPAIR,train,True
FB-010395,2028-07-23T06:00,CG-00794,en,NA,waste,positive,call_centre,Al Olaya,We need an additional waste container at Jeddah,train,True
FB-010396,2028-07-23T09:00,CG-00795,ar,Gulf,water,negative,chat,الرياض,ضغط المياه منخفض جداً في طريق الملك فهد,train,True
FB-010397,2028-07-23T12:00,CG-00796,ar,MSA,billing,negative,web,حي العليا,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-010398,2028-07-23T15:00,CG-00797,ar,MSA,digital_services,negative,mobile,الرياض,ظهرت رسالة خطأ عند رفع المستند في رخصتي <PHONE>,validation,True
FB-010399,2028-07-23T18:00,CG-00798,en,NA,licensing,neutral,call_centre,King Fahd Road,My My Licence licence request has been under review for 4 days,validation,True
FB-010400,2028-07-23T21:00,CG-00799,en,NA,parks,positive,chat,King Fahd Road,The path at Jeddah is not wheelchair accessible,test,True
FB-010401,2028-07-24T00:00,CG-00800,ar,Gulf,roads,negative,web,حي العليا,الأسفلت متضرر قرب حي العليا والقيادة أصبحت خطرة 😡,train,True
FB-010402,2028-07-24T03:00,CG-00801,ar,Gulf,lighting,negative,mobile,جدة,إنارة الممر لا تعمل عند حي الياسمين,train,True
FB-010403,2028-07-24T06:00,CG-00802,ar,Gulf,waste,negative,call_centre,حي الياسمين,الحاوية ممتلئة في طريق الملك فهد ولم تُفرغ منذ 8 أيام,train,True
FB-010404,2028-07-24T09:00,CG-00803,en,NA,water,neutral,chat,Al Yasmin,Water pressure is very low in Al Olaya,train,True
FB-010405,2028-07-24T12:00,CG-00804,en,NA,billing,positive,web,Al Olaya,I paid the bill but it still shows as unpaid,train,True
FB-010406,2028-07-24T15:00,CG-00805,ar,Gulf,digital_services,negative,mobile,شارع التحلية,ظهرت رسالة خطأ عند رفع المستند في مواعيد الصيانة,train,True
FB-010407,2028-07-24T18:00,CG-00806,ar,MSA,licensing,negative,call_centre,جدة,لم تتغير حالة الطلب رقم BYN-2025-010406,train,True
FB-010408,2028-07-24T21:00,CG-00807,ar,MSA,parks,negative,chat,الرياض,الممر في حديقة حي العليا غير مناسب للكراسي المتحركة,validation,True
FB-010409,2028-07-25T00:00,CG-00808,en,NA,roads,neutral,web,Jeddah,The road leading to Tahlia Street needs urgent maintenance,validation,True
FB-010410,2028-07-25T03:00,CG-00809,en,NA,lighting,positive,mobile,Riyadh,The walkway lights are not working at Al Olaya,test,True
FB-010411,2028-07-25T06:00,CG-00810,ar,Gulf,waste,negative,call_centre,طريق الملك فهد,تراكمت النفايات قرب الدمام وتسبب رائحة قوية,train,True
FB-010412,2028-07-25T09:00,CG-00811,ar,Gulf,water,negative,chat,طريق الملك فهد,لووووسمحت انقطاع المياه مستمر في طريق الملك فهد منذ الصباح,train,True
FB-010413,2028-07-25T12:00,CG-00812,ar,Gulf,billing,negative,web,الرياض,تم أحتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010412,train,True
FB-010414,2028-07-25T15:00,CG-00813,en,NA,digital_services,neutral,mobile,King Fahd Road,The verification code for Water Services never reaches my phone — very frustrating 😡,train,True
FB-010415,2028-07-25T18:00,CG-00814,en,NA,licensing,positive,call_centre,Riyadh,My Water Services licence request has been under review for 20 days <NATIONAL_ID>,train,True
FB-010416,2028-07-25T21:00,CG-00815,ar,Gulf,parks,negative,chat,الرياض,ألعاب الأطفال في حديقة حي الياسمين تحتاج صيانة,train,True
FB-010417,2028-07-26T00:00,CG-00816,ar,MSA,roads,negative,web,حي العليا,الأسفلت متضرر قرب طريق الملك فهد والقيادة أصبحت خطرة  ,train,True
FB-010418,2028-07-26T03:00,CG-00817,ar,MSA,lighting,negative,mobile,جدة,الشارع مظلم قرب الدمام ونحتاج إصلاح الإنارة,validation,True
FB-010419,2028-07-26T06:00,CG-00818,en,NA,waste,neutral,call_centre,Al Narjis,We need an additional waste container at Tahlia Street,validation,True
FB-010420,2028-07-26T09:00,CG-00819,en,NA,water,positive,chat,King Fahd Road,Water has been unavailable in Al Narjis since this morning,test,True
FB-010421,2028-07-26T12:00,CG-00820,ar,Gulf,billing,negative,web,شارع التحلية,الرسوم في خدمة خدمات المياه غير واضحة,train,True
FB-010422,2028-07-26T15:00,CG-00821,ar,Gulf,digital_services,negative,mobile,جدة,تطبيق بلدي يتوقف عند تسجيل الدخول,train,True
FB-010423,2028-07-26T18:00,CG-00822,ar,Gulf,licensing,negative,call_centre,جدة,أحتاج توضيح المستندات المطلوبة لترخيص بلدي,train,True
FB-010424,2028-07-26T21:00,CG-00823,en,NA,parks,neutral,chat,Al Olaya,Irrigation is not working in King Fahd Road park,train,True
FB-010425,2028-07-27T00:00,CG-00824,en,NA,roads,positive,web,Jeddah,Damaged asphalt near Al Narjis is making driving unsafe,train,True
FB-010426,2028-07-27T03:00,CG-00825,ar,Gulf,lighting,negative,mobile,جدة,إنارة الممر لا تعمل عند شارع التحلية,train,True
FB-010427,2028-07-27T06:00,CG-00826,ar,MSA,waste,negative,call_centre,حي الياسمين,تراكمت النفايات قرب الدمام وتسبب رائحة قوية 😡,train,True
FB-010428,2028-07-27T09:00,CG-00827,ar,MSA,water,negative,chat,طريق الملك فهد,يوجد تسرب مياه في طريق الملك فهد والبلاغ رقم BYN-2026-010427,validation,True
FB-010429,2028-07-27T12:00,CG-00828,en,NA,billing,neutral,web,Tahlia Street,Incorrect fees were charged on invoice BYN-2025-010428,validation,True
FB-010430,2028-07-27T15:00,CG-00829,en,NA,digital_services,positive,mobile,Tahlia Street,The verification code for Facilities Portal never reaches my phone,test,True
FB-010431,2028-07-27T18:00,CG-00830,ar,Gulf,licensing,negative,call_centre,الرياض,طلب ترخيص بوابة المرافق متوقف عند المراجعة منذ 15 أيام,train,True
FB-010432,2028-07-27T21:00,CG-00831,ar,Gulf,parks,negative,chat,الدمام,ألري متوقف في حديقة حي الياسمين,train,True
FB-010433,2028-07-28T00:00,CG-00832,ar,Gulf,roads,negative,web,حي الياسمين,الطريق المؤدي إلى الدمام يحتاج صيانة عاجلة,train,True
FB-010434,2028-07-28T03:00,CG-00833,en,NA,lighting,neutral,mobile,Al Narjis,The street is dark near Jeddah and the lighting needs repair,train,True
FB-010435,2028-07-28T06:00,CG-00834,en,NA,waste,positive,call_centre,Tahlia Street,The waste bin at Tahlia Street has not been emptied for 19 days <PHONE>,train,True
FB-010436,2028-07-28T09:00,CG-00835,ar,Gulf,water,negative,chat,الدمام,ضغط المياه منخفض جداً في طريق الملك فهد,train,True
FB-010437,2028-07-28T12:00,CG-00836,ar,MSA,billing,negative,web,حي النرجس,الرسوم في خدمة خدمات المياه غير واضحة,train,True
FB-010438,2028-07-28T15:00,CG-00837,ar,MSA,digital_services,negative,mobile,حي العليا,ظهرت رسالة خطأ عند رفع المستند في خدمات المياه,validation,True
FB-010439,2028-07-28T18:00,CG-00838,en,NA,licensing,neutral,call_centre,Al Yasmin,My Maintenance Appointments licence request has been under review for 2 days,validation,True
FB-010440,2028-07-28T21:00,CG-00839,en,NA,parks,positive,chat,Jeddah,The path at Dammam is not wheelchair accessible — very frustrating 😡,test,True
FB-010441,2028-07-29T00:00,CG-00840,ar,Gulf,roads,negative,web,الدمام,لووووسمحت الطريق المؤدي إلى شارع التحلية يحتاج صيانة عاجلة,train,True
FB-010442,2028-07-29T03:00,CG-00841,ar,Gulf,lighting,negative,mobile,حي العليا,إنارة الممر لا تعمل عند حي الياسمين,train,True
FB-010443,2028-07-29T06:00,CG-00842,ar,Gulf,waste,negative,call_centre,الرياض,الحاوية ممتلئة في حي العليا ولم تُفرغ منذ 6 أيام,train,True
FB-010444,2028-07-29T09:00,CG-00843,en,NA,water,neutral,chat,Jeddah,Water has been unavailable in Al Olaya since this morning,train,True
FB-010445,2028-07-29T12:00,CG-00844,en,NA,billing,positive,web,Jeddah,I paid the bill but it still shows as unpaid,train,True
FB-010446,2028-07-29T15:00,CG-00845,ar,Gulf,digital_services,negative,mobile,شارع التحلية,لا يصل رمز التحقق إلى هاتفي لخدمة خدمات المياه,train,True
FB-010447,2028-07-29T18:00,CG-00846,ar,MSA,licensing,negative,call_centre,حي الياسمين,لم تتغير حالة الطلب رقم BYN-2025-010446,train,True
FB-010448,2028-07-29T21:00,CG-00847,ar,MSA,parks,negative,chat,شارع التحلية,الممر في حديقة حي النرجس غير مناسب للكراسي المتحركة  ,validation,True
FB-010449,2028-07-30T00:00,CG-00848,en,NA,roads,neutral,web,Al Yasmin,Damaged asphalt near Jeddah is making driving unsafe,validation,True
FB-010450,2028-07-30T03:00,CG-00849,en,NA,lighting,positive,mobile,Tahlia Street,The walkway lights are not working at Tahlia Street,test,True
FB-010451,2028-07-30T06:00,CG-00850,ar,Gulf,waste,negative,call_centre,جدة,ترأكمت النفايات قرب الرياض وتسبب رائحة قوية,train,True
FB-010452,2028-07-30T09:00,CG-00851,ar,Gulf,water,negative,chat,الرياض,انقطاع المياه مستمر في حي الياسمين منذ الصباح,train,True
FB-010453,2028-07-30T12:00,CG-00852,ar,Gulf,billing,negative,web,حي الياسمين,الرسوم في خدمة بوابة المرافق غير واضحة 😡,train,True
FB-010454,2028-07-30T15:00,CG-00853,en,NA,digital_services,neutral,mobile,Dammam,An error appears when I upload a document in Balady,train,True
FB-010455,2028-07-30T18:00,CG-00854,en,NA,licensing,positive,call_centre,Al Olaya,Request BYN-2025-010454 has not changed status,train,True
FB-010456,2028-07-30T21:00,CG-00855,ar,Gulf,parks,negative,chat,شارع التحلية,الري متوقف في حديقة طريق الملك فهد <NATIONAL_ID>,train,True
FB-010457,2028-07-31T00:00,CG-00856,ar,MSA,roads,negative,web,حي الياسمين,الأسفلت متضرر قرب حي الياسمين والقيادة أصبحت خطرة,train,True
FB-010458,2028-07-31T03:00,CG-00857,ar,MSA,lighting,negative,mobile,حي الياسمين,الشارع مظلم قرب الدمام ونحتاج إصلاح الإنارة,validation,True
FB-010459,2028-07-31T06:00,CG-00858,en,NA,waste,neutral,call_centre,Jeddah,We need an additional waste container at Al Yasmin,validation,True
FB-010460,2028-07-31T09:00,CG-00859,en,NA,water,positive,chat,Al Olaya,Water has been unavailable in Al Yasmin since this morning,test,True
FB-010461,2028-07-31T12:00,CG-00860,ar,Gulf,billing,negative,web,حي النرجس,الرسوم في خدمة بوابة المرافق غير واضحة,train,True
FB-010462,2028-07-31T15:00,CG-00861,ar,Gulf,digital_services,negative,mobile,الدمام,تطبيق مواعيد الصيانة يتوقف عند تسجيل الدخول,train,True
FB-010463,2028-07-31T18:00,CG-00862,ar,Gulf,licensing,negative,call_centre,شارع التحلية,أحتاج توضيح المستندات المطلوبة لترخيص بوابة المرافق,train,True
FB-010464,2028-07-31T21:00,CG-00863,en,NA,parks,neutral,chat,Riyadh,The path at Al Narjis is not wheelchair accessible,train,True
FB-010465,2028-08-01T00:00,CG-00864,en,NA,roads,positive,web,Al Narjis,The road leading to Dammam needs urgent maintenance,train,True
FB-010466,2028-08-01T03:00,CG-00865,ar,Gulf,lighting,negative,mobile,طريق الملك فهد,عمود الإنارة معطل في شارع التحلية منذ أسبوعين 😡,train,True
FB-010467,2028-08-01T06:00,CG-00866,ar,MSA,waste,negative,call_centre,طريق الملك فهد,تراكمت النفايات قرب حي العليا وتسبب رائحة قوية,train,True
FB-010468,2028-08-01T09:00,CG-00867,ar,MSA,water,negative,chat,حي العليا,انقطاع المياه مستمر في حي الياسمين منذ الصباح,validation,True
FB-010469,2028-08-01T12:00,CG-00868,en,NA,billing,neutral,web,Dammam,Incorrect fees were charged on invoice BYN-2025-010468,validation,True
FB-010470,2028-08-01T15:00,CG-00869,en,NA,digital_services,positive,mobile,King Fahd Road,THE MY LICENCE APP CRASHES DURING SIGN-IN,test,True
FB-010471,2028-08-01T18:00,CG-00870,ar,Gulf,licensing,negative,call_centre,حي العليا,لم تتغير حالة الطلب رقم BYN-2025-010470,train,True
FB-010472,2028-08-01T21:00,CG-00871,ar,Gulf,parks,negative,chat,جدة,الري متوقف في حديقة حي النرجس <PHONE>,train,True
FB-010473,2028-08-02T00:00,CG-00872,ar,Gulf,roads,negative,web,حي النرجس,حفرة في الطريق أمام الرياض منذ 15 أيام,train,True
FB-010474,2028-08-02T03:00,CG-00873,en,NA,lighting,neutral,mobile,Al Narjis,The walkway lights are not working at Al Narjis,train,True
FB-010475,2028-08-02T06:00,CG-00874,en,NA,waste,positive,call_centre,Dammam,Waste is piling up near Riyadh and causing a strong smell,train,True
FB-010476,2028-08-02T09:00,CG-00875,ar,Gulf,water,negative,chat,حي الياسمين,انقطاع المياه مستمر في جدة منذ الصباح,train,True
FB-010477,2028-08-02T12:00,CG-00876,ar,MSA,billing,negative,web,حي العليا,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010476,train,True
FB-010478,2028-08-02T15:00,CG-00877,ar,MSA,digital_services,negative,mobile,طريق الملك فهد,ظهرت رسالة خطأ عند رفع المستند في بلدي,validation,True
FB-010479,2028-08-02T18:00,CG-00878,en,NA,licensing,neutral,call_centre,Riyadh,I need clarification on the documents required for Balady — very frustrating 😡  ,validation,True
FB-010480,2028-08-02T21:00,CG-00879,en,NA,parks,positive,chat,Al Narjis,The playground equipment at King Fahd Road needs maintenance,test,True
FB-010481,2028-08-03T00:00,CG-00880,ar,Gulf,roads,negative,web,شارع التحلية,الأسفلت متضرر قرب شارع التحلية والقيادة أصبحت خطرة,train,True
FB-010482,2028-08-03T03:00,CG-00881,ar,Gulf,lighting,negative,mobile,الرياض,عمود الإنارة معطل في جدة منذ أسبوعين,train,True
FB-010483,2028-08-03T06:00,CG-00882,ar,Gulf,waste,negative,call_centre,جدة,الحاوية ممتلئة في الرياض ولم تُفرغ منذ 4 أيام,train,True
FB-010484,2028-08-03T09:00,CG-00883,en,NA,water,neutral,chat,Riyadh,Water has been unavailable in Riyadh since this morning,train,True
FB-010485,2028-08-03T12:00,CG-00884,en,NA,billing,positive,web,Al Narjis,I paid the bill but it still shows as unpaid,train,True
FB-010486,2028-08-03T15:00,CG-00885,ar,Gulf,digital_services,negative,mobile,شارع التحلية,لا يصل رمز التحقق إلى هاتفي لخدمة رخصتي,train,True
FB-010487,2028-08-03T18:00,CG-00886,ar,MSA,licensing,negative,call_centre,الرياض,أحتاج توضيح المستندات المطلوبة لترخيص رخصتي,train,True
FB-010488,2028-08-03T21:00,CG-00887,ar,MSA,parks,negative,chat,شارع التحلية,الري متوقف في حديقة الرياض,validation,True
FB-010489,2028-08-04T00:00,CG-00888,en,NA,roads,neutral,web,Jeddah,DAMAGED ASPHALT NEAR TAHLIA STREET IS MAKING DRIVING UNSAFE,validation,True
FB-010490,2028-08-04T03:00,CG-00889,en,NA,lighting,positive,mobile,Riyadh,The walkway lights are not working at Dammam,test,True
FB-010491,2028-08-04T06:00,CG-00890,ar,Gulf,waste,negative,call_centre,جدة,نحتاج حاوية إضافية في الدمام,train,True
FB-010492,2028-08-04T09:00,CG-00891,ar,Gulf,water,negative,chat,طريق الملك فهد,ضغط المياه منخفض جداً في طريق الملك فهد 😡,train,True
FB-010493,2028-08-04T12:00,CG-00892,ar,Gulf,billing,negative,web,الرياض,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010492,train,True
FB-010494,2028-08-04T15:00,CG-00893,en,NA,digital_services,neutral,mobile,Dammam,An error appears when I upload a document in Balady,train,True
FB-010495,2028-08-04T18:00,CG-00894,en,NA,licensing,positive,call_centre,King Fahd Road,My Water Services licence request has been under review for 16 days,train,True
FB-010496,2028-08-04T21:00,CG-00895,ar,Gulf,parks,negative,chat,حي النرجس,الري متوقف في حديقة طريق الملك فهد,train,True
FB-010497,2028-08-05T00:00,CG-00896,ar,MSA,roads,negative,web,الرياض,الأسفلت متضرر قرب حي النرجس والقيادة أصبحت خطرة <NATIONAL_ID>,train,True
FB-010498,2028-08-05T03:00,CG-00897,ar,MSA,lighting,negative,mobile,حي العليا,عمود الإنارة معطل في حي النرجس منذ أسبوعين,validation,True
FB-010499,2028-08-05T06:00,CG-00898,en,NA,waste,neutral,call_centre,Riyadh,We need an additional waste container at Dammam,validation,True
FB-010500,2028-08-05T09:00,CG-00899,en,NA,water,positive,chat,King Fahd Road,Water has been unavailable in Al Olaya since this morning,test,True
FB-010501,2028-08-05T12:00,CG-00900,ar,Gulf,billing,negative,web,شارع التحلية,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-010500,train,True
FB-010502,2028-08-05T15:00,CG-00901,ar,Gulf,digital_services,negative,mobile,الدمام,ظهرت رسالة خطأ عند رفع المستند في مواعيد الصيانة,train,True
FB-010503,2028-08-05T18:00,CG-00902,ar,Gulf,licensing,negative,call_centre,الرياض,أحتاج توضيح المستندات المطلوبة لترخيص خدمات المياه,train,True
FB-010504,2028-08-05T21:00,CG-00903,en,NA,parks,neutral,chat,King Fahd Road,The playground equipment at Riyadh needs maintenance,train,True
FB-010505,2028-08-06T00:00,CG-00904,en,NA,roads,positive,web,Jeddah,The road leading to Riyadh needs urgent maintenance — very frustrating 😡,train,True
FB-010506,2028-08-06T03:00,CG-00905,ar,Gulf,lighting,negative,mobile,جدة,إنارة الممر لا تعمل عند الرياض,train,True
FB-010507,2028-08-06T06:00,CG-00906,ar,MSA,waste,negative,call_centre,حي النرجس,الحاوية ممتلئة في الدمام ولم تُفرغ منذ 7 أيام,train,True
FB-010508,2028-08-06T09:00,CG-00907,ar,MSA,water,negative,chat,حي العليا,أنقطاع المياه مستمر في حي الياسمين منذ الصباح,validation,True
FB-010509,2028-08-06T12:00,CG-00908,en,NA,billing,neutral,web,Al Yasmin,The fees for Maintenance Appointments are unclear <PHONE>,validation,True
FB-010510,2028-08-06T15:00,CG-00909,en,NA,digital_services,positive,mobile,Al Narjis,The verification code for Balady never reaches my phone  ,test,True
FB-010511,2028-08-06T18:00,CG-00910,ar,Gulf,licensing,negative,call_centre,حي العليا,لم تتغير حالة الطلب رقم BYN-2025-010510,train,True
FB-010512,2028-08-06T21:00,CG-00911,ar,Gulf,parks,negative,chat,طريق الملك فهد,ألعاب الأطفال في حديقة الرياض تحتاج صيانة,train,True
FB-010513,2028-08-07T00:00,CG-00912,ar,Gulf,roads,negative,web,طريق الملك فهد,الأسفلت متضرر قرب حي الياسمين والقيادة أصبحت خطرة,train,True
FB-010514,2028-08-07T03:00,CG-00913,en,NA,lighting,neutral,mobile,Jeddah,The walkway lights are not working at Dammam,train,True
FB-010515,2028-08-07T06:00,CG-00914,en,NA,waste,positive,call_centre,Al Narjis,We need an additional waste container at Al Yasmin,train,True
FB-010516,2028-08-07T09:00,CG-00915,ar,Gulf,water,negative,chat,حي العليا,انقطاع المياه مستمر في حي الياسمين منذ الصباح,train,True
FB-010517,2028-08-07T12:00,CG-00916,ar,MSA,billing,negative,web,حي الياسمين,الرسوم في خدمة مواعيد الصيانة غير واضحة,train,True
FB-010518,2028-08-07T15:00,CG-00917,ar,MSA,digital_services,negative,mobile,طريق الملك فهد,تطبيق بوابة المرافق يتوقف عند تسجيل الدخول 😡,validation,True
FB-010519,2028-08-07T18:00,CG-00918,en,NA,licensing,neutral,call_centre,Tahlia Street,Request BYN-2025-010518 has not changed status,validation,True
FB-010520,2028-08-07T21:00,CG-00919,en,NA,parks,positive,chat,Al Yasmin,The playground equipment at Dammam needs maintenance,test,True
